dataset_name,subject_id,administration_id,age,n_trials,n_trials_rt,rt_var,log_rt_var,short_window_acc_var,long_window_acc_var,short_window_accuracy,long_window_accuracy,short_window_prop_data,long_window_prop_data,short_window_target,long_window_target,short_window_distractor,long_window_distractor,short_window_elogit,long_window_elogit,rt,log_rt,prod,comp,log_age
adams_marchman_2018,423,823,18,30,10,453.9640220692972,0.31775090713175075,0.30014572960871044,0.29894753160045656,0.6125964248076426,0.5499491346513639,0.9,0.8926767676767676,39.46666666666667,64.93333333333334,25.333333333333332,52.9,0.7806833320853133,0.44014335664973453,1080,6.930243963438839,,0.5277777777777778,2.8903717578961645
adams_marchman_2018,423,824,18,30,15,630.4618488514137,0.5031487601421446,0.32387223011306715,0.2301585314661699,0.6028364507341027,0.5951944086424337,0.9217592592592593,0.8805555555555555,39.93333333333333,69.63333333333334,26.433333333333334,46.6,0.8180252245348756,0.552624857091849,990,6.762574613975487,,0.5277777777777778,2.8903717578961645
adams_marchman_2018,423,825,21,15,10,174.90076551512797,0.268998628199757,0.17631260485361477,0.23163841287982972,0.7578431082959021,0.6929603545851941,0.8799019607843137,0.7407563025210084,48.588235294117645,74.47058823529412,14.764705882352942,29.235294117647058,1.6817062855463478,1.2666723958469697,637.5,6.424623883527269,0.4485294117647059,,3.044522437723423
adams_marchman_2018,423,826,21,10,5,112.63880326068809,0.17197647953742734,0.28878093898165286,0.24067220618446927,0.7592932746247473,0.8493026592372627,0.9166666666666666,0.55,51.30769230769231,62.15384615384615,14.692307692307692,14.846153846153847,2.4731406408830243,3.3070708235800033,685,6.51794100087854,0.4485294117647059,,3.044522437723423
adams_marchman_2018,423,827,24,17,7,667.974906856894,0.5832534926769299,0.26482321771838274,0.2512076777975382,0.75803278614195,0.7089725862015066,0.9158950617283951,0.582936507936508,50.111111111111114,59.333333333333336,15.833333333333334,22.27777777777778,1.6907584796408879,1.84496396481662,807.1428571428571,6.508491588364888,0.6617647058823529,,3.1780538303479458
adams_marchman_2018,423,828,24,11,6,631.1530453595757,0.5872714851944825,0.3380501355237057,0.2830947078908949,0.6821481353087141,0.6999293865886499,0.9337606837606838,0.5736263736263737,46.30769230769231,56.30769230769231,20.923076923076923,24,1.4652059719944905,1.991206996538208,804.1666666666667,6.5146370930603705,0.6617647058823529,,3.1780538303479458
adams_marchman_2018,423,829,31,12,6,168.57243744653712,0.2545626333268135,0.16422536460558634,0.2191345032624454,0.8243008382198107,0.8482439440956373,0.8938492063492064,0.5607142857142857,52.92857142857143,66.28571428571429,11.428571428571429,12.214285714285714,2.2537076659025095,3.1347121656797032,641.6666666666666,6.4364716451937705,0.8867647058823529,,3.4339872044851463
adams_marchman_2018,423,830,31,17,6,522.8925957275229,0.570956522064427,0.30805647179351753,0.2015282758734075,0.6789212750404409,0.6997223662183633,0.920751633986928,0.8777310924369748,45.76470588235294,86.88235294117646,20.529411764705884,36,1.5866983698681296,1.5120038531575741,1058.3333333333333,6.840905180349847,0.8867647058823529,,3.4339872044851463
adams_marchman_2018,423,831,36,7,2,70.71067811865476,0.11337937518158107,0.19104270573337026,0.24524085283975822,0.7852810794183547,0.7935450463063202,0.8712121212121212,0.5162337662337663,49.81818181818182,56.45454545454545,12.909090909090908,15.818181818181818,2.0768532611714985,2.605095244729044,625,6.43454136583494,,,3.58351893845611
adams_marchman_2018,423,832,36,17,7,547.8583845518926,0.5180657646367273,0.3301776046157978,0.19810715982027008,0.684842939848873,0.6896657401214977,0.9125816993464052,0.8886554621848739,45.05882352941177,85.05882352941177,20.647058823529413,39.35294117647059,1.5546712696391898,1.4053461695549931,1332.142857142857,7.095659229691121,,,3.58351893845611
adams_marchman_2018,424,833,16,32,10,298.65438962862146,0.27850736096794215,0.23161630562154834,0.22248466102821765,0.5443844684162252,0.5511752986979631,0.9032118055555556,0.9034090909090909,35.4375,65.71875,29.59375,53.53125,0.38012999877884457,0.22507689775671694,935,6.802601614109834,,0.6641414141414141,2.772588722239781
adams_marchman_2018,424,834,16,31,13,731.4752830708567,0.5824025351085614,0.30035142513227353,0.2114785027366805,0.6567176175010718,0.6239326556106581,0.9332437275985663,0.8839198435972629,44.54838709677419,72.41935483870968,22.64516129032258,44.25806451612903,1.2566479714006165,0.7806891816939836,934.6153846153845,6.651658320046886,,0.6641414141414141,2.772588722239781
adams_marchman_2018,424,835,19,32,15,233.84722322388993,0.2772234300157544,0.20589437633227728,0.2219435473041359,0.7052522008181626,0.7083925019426854,0.9019097222222222,0.8778409090909091,46.25,82.5,18.6875,33.375,1.3170346114765823,1.3831214325443693,706.6666666666666,6.520539176801508,0.03235294117647059,0.7575757575757576,2.9444389791664403
adams_marchman_2018,424,836,19,32,14,183.4498464263357,0.2735295894748981,0.2044086741087447,0.22586098236009686,0.7632932856128646,0.6462632755374328,0.880642361111111,0.8877840909090909,48.71875,76.15625,14.6875,41.03125,1.814902752343582,1.110142311444653,675,6.480401847025059,0.03235294117647059,0.7575757575757576,2.9444389791664403
adams_marchman_2018,424,837,21,16,7,117.8932123737814,0.18649200710320638,0.23989206413397268,0.24524995369791497,0.8006049165878104,0.7296424400036281,0.9272875816993464,0.5978991596638655,54.294117647058826,60.529411764705884,12.470588235294118,23.176470588235293,2.312728066912944,1.7636353636370885,642.8571428571429,6.451200371336364,0.03235294117647059,,3.044522437723423
adams_marchman_2018,424,838,21,13,6,163.29931618554522,0.2428626026885631,0.31644286932613547,0.26182197484591735,0.7008502429683324,0.5668689962010443,0.9198717948717949,0.8543956043956044,46.76923076923077,67.46153846153847,19.46153846153846,52.15384615384615,1.5702828713016057,0.29533635429602156,691.6666666666666,6.515009320356382,0.03235294117647059,,3.044522437723423
adams_marchman_2018,424,839,24,15,5,285.810251740556,0.3851680698372053,0.26299924572492045,0.2671874840357216,0.7882586704385364,0.8188839125423009,0.9157986111111112,0.5857142857142857,52.375,66.5625,13.5625,15.4375,2.149518129020704,2.6259590286805117,705,6.497368602129489,0.4485294117647059,,3.1780538303479458
adams_marchman_2018,424,840,24,8,5,234.92019921667017,0.2643193173456646,0.17605981640219356,0.16284574604011862,0.8487230573807707,0.7905141385208277,0.9078282828282829,0.6779220779220779,56.18181818181818,75.45454545454545,9.181818181818182,19.454545454545453,2.713193422307624,2.1366394490256253,815,6.6735690795572085,0.4485294117647059,,3.1780538303479458
adams_marchman_2018,424,841,29,12,4,123.32207155790618,0.1887895733137045,0.18192192029419474,0.18735882407733015,0.8537699843805588,0.897014778209156,0.9156746031746031,0.5591836734693878,56.642857142857146,69.28571428571429,9.285714285714286,9,2.9316159939731654,3.5899680590819103,662.5,6.482777825082593,0.9720588235294118,,3.367295829986474
adams_marchman_2018,424,842,29,11,4,914.2392101268318,0.5822387824285786,0.299305440166785,0.2614117962566392,0.471178253886599,0.5275870023296857,0.8775252525252525,0.8051948051948051,29,59.81818181818182,34.18181818181818,52.90909090909091,-0.37645737428315357,0.196828538142322,1600,7.2527389856347995,0.9720588235294118,,3.367295829986474
adams_marchman_2018,424,843,37,9,7,628.8926397891396,0.595924305455545,0.33206408268315835,0.2885901010895787,0.6937316875559865,0.6850191267474699,0.8670634920634921,0.503061224489796,42.42857142857143,51.07142857142857,20,19.357142857142858,1.4371721853742776,1.4085622009624026,1103.5714285714287,6.858275611247941,,,3.6109179126442243
adams_marchman_2018,424,844,37,13,4,584.700778176325,0.6013617661906774,0.2575748744811857,0.19710019490467112,0.7614215758500474,0.7671505833212937,0.8931623931623932,0.8829670329670329,50,95.84615384615384,14.307692307692308,27.76923076923077,2.199375606400751,1.8939697658007402,837.5,6.579023368289248,,,3.6109179126442243
adams_marchman_2018,425,845,15,29,4,546.3896655928502,0.3182880900701705,0.4197921533979453,0.39142501580873845,0.5355833113549637,0.5943932489680894,0.9314516129032258,0.8924731182795699,36.58064516129033,69.54838709677418,30.483870967741936,48.25806451612903,0.35601824196156723,0.7695661671068754,1687.5,7.392682258786178,,0.5757575757575758,2.70805020110221
adams_marchman_2018,425,846,16,28,10,780.9182629016518,0.4261757055304324,0.39494321589851017,0.3875132709007669,0.5305105161973844,0.608746235694951,0.9449233716475096,0.9166666666666666,36.6896551724138,74,31.344827586206897,47,0.5861639218036889,0.9765734205668055,1645,7.318865038738991,,0.5757575757575758,2.772588722239781
adams_marchman_2018,425,847,18,29,9,618.3114326759436,0.40939805792977146,0.36281259698292534,0.3204789938461801,0.6054684651125972,0.6716884177044189,0.9420498084291188,0.9467084639498433,41.51724137931034,84.62068965517241,26.310344827586206,40.3448275862069,1.0155153435671542,1.5670497821450724,1530.5555555555557,7.260443274138012,,0.5227272727272727,2.8903717578961645
adams_marchman_2018,425,848,19,26,11,705.3448544055337,0.5471505714628544,0.4030838579871747,0.32419467350624,0.5527302637568132,0.6059430038497136,0.9487179487179487,0.9484265734265734,38.76923076923077,77,29.53846153846154,48.19230769230769,0.5504351834490616,0.9137137335016946,1193.1818181818182,6.9419122554260655,,0.5227272727272727,2.9444389791664403
adams_marchman_2018,425,849,21,16,6,561.860747872638,0.5714009843288553,0.350703584462312,0.2985002635923008,0.6883939185674454,0.7105826915076392,0.9264705882352942,0.6008403361344538,45.8235294117647,60.588235294117645,20.88235294117647,23.529411764705884,1.8513890882923218,1.7453967263251455,1162.5,6.938048168173946,0.2426470588235294,,3.044522437723423
adams_marchman_2018,425,850,22,13,6,698.6892489989141,0.5190449015922475,0.4022254121862088,0.34429505194039417,0.6946882309202224,0.7740872130914191,0.9551282051282052,0.6241758241758242,48.53846153846154,68.6923076923077,20.23076923076923,18.692307692307693,1.91394707957132,2.8589071125621253,983.3333333333333,6.750823687373113,0.2426470588235294,,3.091042453358316
adams_marchman_2018,425,851,24,12,4,388.90872965260115,0.3365985676293439,0.30223251415544355,0.3280633297108853,0.6491727608363101,0.7075081434311881,0.9391025641025641,0.5989010989010989,44,59.38461538461539,23.615384615384617,24.46153846153846,1.0711983361464712,1.6070341025401873,1025,6.886256850690393,,,3.1780538303479458
adams_marchman_2018,425,852,25,10,4,512.906342977611,0.4521060216428803,0.33626196246306833,0.40022432939950253,0.6748754858282706,0.6565075711513995,0.9255050505050505,0.575974025974026,45.36363636363637,54.72727272727273,21.272727272727273,25.90909090909091,1.5390352163360534,1.5086561775516836,956.25,6.776236752559017,0.3558823529411765,,3.2188758248682006
adams_marchman_2018,425,853,29,14,11,249.8408584388361,0.34042386809620934,0.23904324404517133,0.2589304007243336,0.7487018405540016,0.8180821716936829,0.9285714285714286,0.5964285714285714,50.5,68.92857142857143,16.357142857142858,14.571428571428571,1.5447647892789549,2.8388246299559285,663.6363636363636,6.441988035154365,0.5397058823529411,,3.367295829986474
adams_marchman_2018,425,854,30,16,9,641.0576113822463,0.5934888337842643,0.39886526112414794,0.3317878870264015,0.4606240152310924,0.6094051730534128,0.9444444444444444,0.9330357142857143,31.3125,79.4375,36.6875,51.1875,-0.15022578893412641,1.0950527417872253,1263.888888888889,6.999792068944009,0.5397058823529411,,3.4011973816621555
adams_marchman_2018,425,855,37,7,3,14.433756729740644,0.023568589525126544,0.17088729794375956,0.12235304625097457,0.8776781504659692,0.9287264673311185,0.8648989898989898,0.488961038961039,55.27272727272727,61.36363636363637,7,7.090909090909091,3.132499252408572,3.7167637369755595,616.6666666666666,6.42414431822965,,,3.6109179126442243
adams_marchman_2018,425,856,37,12,5,535.0233639758175,0.5494567765290974,0.37295548725363814,0.244078914864622,0.6103193836532906,0.7668419272345376,0.8814102564102564,0.7230769230769231,40.23076923076923,73.84615384615384,23.23076923076923,27.384615384615383,1.4716255663327449,2.229117482332258,1350,7.110873639204354,,,3.6109179126442243
adams_marchman_2018,426,857,15,30,13,748.8292143791482,0.4917629806180696,0.3746327691515772,0.2900407909420005,0.5199114962360263,0.5861359247187665,0.9430555555555555,0.9295454545454546,35.76666666666667,72.36666666666666,32.13333333333333,50.333333333333336,0.5028554511730524,0.66247695842945,1594.2307692307693,7.270036744022435,,0.22727272727272727,2.70805020110221
adams_marchman_2018,426,858,16,31,12,1051.081693910006,0.6579781260950595,0.3447653539641178,0.2842414293282148,0.5117888157596477,0.4945803411353812,0.9192708333333334,0.8946496212121212,34.15625,57.84375,32.03125,60.25,0.14796309204544472,-0.019759287032027735,1325,6.9676856231774025,,0.22727272727272727,2.772588722239781
adams_marchman_2018,426,859,18,30,11,764.3476124953048,0.4454880118218168,0.3716453882210851,0.25795170736940953,0.5522847558092329,0.5488486413372956,0.9152777777777777,0.898989898989899,36.2,65.5,29.7,53.166666666666664,0.4911994876005812,0.6388014989761124,1754.5454545454545,7.382166536878968,,0.36363636363636365,2.8903717578961645
adams_marchman_2018,426,860,18,31,16,986.4802223900217,0.6039501605316685,0.35994668338692,0.2955128840865048,0.547418615967218,0.5864460964929712,0.9474826388888888,0.9109848484848485,37.09375,71.3125,31.125,48.9375,0.13578913917351282,0.6188138125281957,1542.1875,7.16557983116214,,0.36363636363636365,2.8903717578961645
adams_marchman_2018,426,861,21,18,4,476.75115801292674,0.3765238038976369,0.4254509059602947,0.4180728817220435,0.48039808327637284,0.5315496811590944,0.9475308641975309,0.6003968253968254,32.444444444444436,43.77777777777778,35.77777777777778,40.27777777777778,-0.255329356835803,-0.3305271711398281,1312.5,7.12749557070024,0.12941176470588237,,3.044522437723423
adams_marchman_2018,426,862,21,14,7,192.8020203411236,0.23210916225862135,0.19673972721215505,0.25352266384040234,0.7689497515610203,0.7912710490815997,0.9196428571428571,0.5933673469387755,51.42857142857143,66,14.785714285714286,17.071428571428573,1.9790996475777791,1.9843661295239774,828.5714285714286,6.696613901883755,0.12941176470588237,,3.044522437723423
adams_marchman_2018,426,863,24,16,7,602.7220001989388,0.42446630844851424,0.30011837697509236,0.30471146253744236,0.6518078942425876,0.6766596420874312,0.9071180555555556,0.5941964285714285,42.5,56.4375,22.8125,26.75,0.8353604935616289,1.3337787715159024,1057.142857142857,6.8689150824059855,0.23676470588235293,,3.1780538303479458
adams_marchman_2018,426,864,24,9,5,312.9496764657219,0.31788340555733835,0.2593148727177307,0.25468796482825323,0.6700209152115256,0.6837093034806829,0.8952020202020202,0.5435064935064935,43.90909090909091,53.18181818181818,20.545454545454547,22.90909090909091,1.498180697041297,1.4759039578013053,955,6.820547863045644,0.23676470588235293,,3.1780538303479458
adams_marchman_2018,426,865,31,12,5,246.47515087732475,0.31114597226290397,0.15127060641390244,0.18759081414965556,0.8601236323808833,0.8629864148908587,0.9123931623931624,0.573076923076923,57.23076923076923,68.3076923076923,8.461538461538462,11.923076923076923,2.7215702601259464,3.326497053752299,705,6.516352044313366,0.6279411764705882,,3.4339872044851463
adams_marchman_2018,426,866,31,17,4,889.1416741254831,0.5726978032397381,0.3148694511768699,0.1920900447362804,0.44485961913037664,0.6638192688882888,0.8651960784313726,0.8932773109243698,28.352941176470587,83.17647058823529,33.94117647058823,41.88235294117647,-0.6046902837121388,0.8394359816488475,1593.75,7.2522163556403525,0.6279411764705882,,3.4339872044851463
adams_marchman_2018,426,867,36,13,4,334.3993371205551,0.389635394774258,0.30702891235695806,0.3289154130208784,0.780211078514246,0.833242836915255,0.9294871794871795,0.5928571428571429,52.38461538461539,70.38461538461539,14.538461538461538,12.615384615384615,2.2079683468676627,3.1859754042949286,793.75,6.616867556525381,,,3.58351893845611
adams_marchman_2018,426,868,36,18,10,477.08606258316865,0.3383755870499703,0.31223703330345504,0.21824206482683142,0.3767018465456589,0.6582181259015186,0.8850308641975309,0.8595238095238095,23.555555555555557,80.33333333333333,40.166666666666664,40,-1.0138696476757092,0.6715110679289077,1605,7.333887661001027,,,3.58351893845611
adams_marchman_2018,427,869,16,19,7,993.9100275463281,0.531740589183786,0.4873499509039145,0.4080782798545231,0.5709211220720172,0.6804265264539301,0.9484126984126984,0.8816738816738817,38.23809523809524,77.80952380952381,30.047619047619047,38.57142857142857,0.6710552656935778,2.1980363816671704,2507.1428571428573,7.7281342416834855,,0.3232323232323232,2.772588722239781
adams_marchman_2018,427,870,16,30,8,634.9564102024192,0.38878947734577424,0.436954913806127,0.4325686655248784,0.4966227385169717,0.6012108656294416,0.967741935483871,0.9506353861192571,35,74.7741935483871,34.67741935483871,50.70967741935484,-0.06644775319144909,0.545680750707224,1343.75,7.128146480475388,,0.3232323232323232,2.772588722239781
adams_marchman_2018,427,871,17,30,10,352.57977820629475,0.3306229636578117,0.30396183385234565,0.3090580640916172,0.7117377822341058,0.737079761314369,0.9629629629629629,0.9527777777777778,49.733333333333334,92.96666666666667,19.6,32.8,1.9692642050176858,2.140553548490337,1032.5,6.889607823078541,,0.3232323232323232,2.833213344056216
adams_marchman_2018,427,872,18,29,8,383.12623805439677,0.381890683297864,0.31503374955302277,0.3297433890026137,0.6940424791695711,0.6800520816654283,0.9495370370370371,0.919949494949495,47.9,82.56666666666666,20.466666666666665,38.86666666666667,1.7028985938088665,1.8544600307662091,1012.5,6.856756044575115,,0.4318181818181818,2.8903717578961645
adams_marchman_2018,427,873,22,16,8,349.6011758316284,0.3431534545566149,0.24888834992722558,0.17784127554993395,0.7090466173637572,0.8485017002130448,0.9453125,0.6196428571428572,48.5,73.875,19.5625,12.875,1.6490564839918094,2.9046466708967142,921.875,6.771947464876726,0.37058823529411766,,3.091042453358316
adams_marchman_2018,427,874,22,13,4,509.2375837137972,0.5020683826814757,0.3103918996759654,0.22715292393254574,0.820495063333938,0.8499078161958836,0.9786324786324786,0.8972527472527473,58.23076923076923,107.92307692307692,12.23076923076923,17.692307692307693,2.8870200692085772,3.3858002740499695,868.75,6.661373335533817,0.37058823529411766,,3.091042453358316
adams_marchman_2018,427,875,24,17,10,416.6999986667733,0.4166793051200899,0.2525760421657845,0.3334941529000739,0.687044105582839,0.7220477259720426,0.9197530864197531,0.5948412698412698,45.72222222222222,60.388888888888886,20.5,22.88888888888889,1.300388873213832,2.0521725947151994,840,6.646406705188349,0.5073529411764706,,3.1780538303479458
adams_marchman_2018,427,876,24,13,5,406.7400890003345,0.5038301097409422,0.3696213147305183,0.38791419965437574,0.6913175304667698,0.6600476537782811,0.9583333333333334,0.6252747252747253,48.23076923076923,58.30769230769231,20.76923076923077,29.23076923076923,1.8926435966878994,1.5027825592649682,870,6.67335732728756,0.5073529411764706,,3.1780538303479458
adams_marchman_2018,427,877,30,11,5,167.1451465044678,0.19744695207601917,0.2734444689927228,0.3106128578792282,0.6236600235855274,0.5939845622812093,0.8942307692307692,0.567032967032967,39.84615384615385,49.92307692307692,24.53846153846154,29.46153846153846,0.7576976135510186,0.5758530392082643,855,6.735611493462887,0.7088235294117647,,3.4011973816621555
adams_marchman_2018,427,878,30,18,10,976.0179870837992,0.7594418928692457,0.35839003331120817,0.24117621147223892,0.3757770871706302,0.5432789236936781,0.9243827160493827,0.9142857142857143,24.88888888888889,70.27777777777777,41.666666666666664,57.72222222222222,-0.6705644613417535,0.5747753521915373,1655,7.196576851494327,0.7088235294117647,,3.4011973816621555
adams_marchman_2018,427,879,35,10,5,784.3388935912843,0.6532697395535517,0.37512921496067003,0.3778359265082487,0.6972046534696862,0.7012024822099173,0.8908730158730158,0.5331632653061225,44.92857142857143,53,19.214285714285715,21.642857142857142,1.5654044222372936,2.0770508142562294,1190,6.909739156938225,,,3.5553480614894135
adams_marchman_2018,427,880,35,18,9,1059.34171121084,0.71752783142864,0.316209249723925,0.2622441163794713,0.5599664686423189,0.7213008702929063,0.941358024691358,0.8813492063492063,38.166666666666664,89.77777777777777,29.61111111111111,33.611111111111114,0.4724074642370396,1.7785474047760377,1236.111111111111,6.86955766637951,,,3.5553480614894135
adams_marchman_2018,428,881,16,23,13,237.4746950081856,0.29565504608028936,0.20697549004924698,0.18662449392215746,0.6928923428641719,0.6633490632306691,0.8637820512820513,0.8146853146853147,43.61538461538461,72.03846153846153,18.576923076923077,35.5,1.2870604846252633,0.9655010428989745,782.6923076923077,6.622344183232709,,0.4797979797979798,2.772588722239781
adams_marchman_2018,428,882,16,7,4,767.1646933134153,0.704917129834237,0.325222448279091,0.2996169117257204,0.5412597989212841,0.5975674891282214,0.8791666666666667,0.7227272727272728,35.6,58.8,27.7,36.6,0.35847418277493404,0.8839273687581509,937.5,6.635205831465364,,0.4797979797979798,2.772588722239781
adams_marchman_2018,428,883,19,30,12,323.3056064337814,0.34740421629239515,0.24791856121662964,0.18411215803170394,0.6824613271424113,0.6526240158652182,0.8960573476702509,0.8555718475073314,44.74193548387097,74.19354838709677,19.774193548387096,38.74193548387097,1.3214282386644727,0.9478700845311853,870.8333333333334,6.71202531183865,,0.7904040404040404,2.9444389791664403
adams_marchman_2018,428,884,19,22,15,311.21880222303867,0.37656449202673126,0.19733431087931222,0.21014647906445,0.7159982587909984,0.6944685024760942,0.8942307692307692,0.7948717948717949,45.61538461538461,74.38461538461539,18.76923076923077,30.53846153846154,1.36561515821589,1.2752791161463084,840,6.668185755581066,,0.7904040404040404,2.9444389791664403
adams_marchman_2018,428,885,23,13,5,453.11422400979643,0.5177519767889124,0.22389424264995308,0.23138928585636603,0.7696485091356203,0.7738621538461095,0.9146825396825397,0.5755102040816327,50.92857142857143,64,14.928571428571429,16.571428571428573,1.9088971947583186,2.56936791689231,700,6.425665531208139,0.8235294117647058,,3.1354942159291497
adams_marchman_2018,428,886,23,10,2,159.0990257669732,0.09303853483623092,0.335093931608103,0.18487952751797462,0.5853144612117692,0.6377647539382982,0.9166666666666666,0.5824675324675325,38.36363636363637,49,27.636363636363637,32.54545454545455,1.09806992502643,0.8974692744759688,1712.5,7.443547087122232,0.8235294117647058,,3.1354942159291497
adams_marchman_2018,428,887,25,11,4,154.78479684172257,0.26298474787917087,0.2775921799810906,0.32041691970728337,0.858352931253473,0.7540122543750233,0.9497863247863247,0.5813186813186814,58.76923076923077,63.61538461538461,9.615384615384615,17.76923076923077,2.8575780283665924,2.2051330253773926,562.5,6.305659260777439,0.7294117647058823,,3.2188758248682006
adams_marchman_2018,428,888,25,5,1,,,0.10624826990262068,0.05283102853842796,0.922420443587271,0.9736047638831187,0.9583333333333334,0.5828571428571429,64,79.4,5,2.2,3.5440277175672232,4.241395819608345,,,0.7294117647058823,,3.2188758248682006
adams_marchman_2018,428,889,29,12,5,789.5805848676879,0.6894559612734711,0.3328992588618484,0.29656323008800467,0.6552000669641177,0.6971679002023188,0.9252136752136753,0.5824175824175823,44.23076923076923,55.15384615384615,22.384615384615383,26.384615384615383,1.2195858888207605,1.932755111022332,875,6.542165547561941,0.9441176470588235,,3.367295829986474
adams_marchman_2018,428,890,30,15,9,492.9186038282588,0.42818293059741247,0.2640201894759481,0.21108081403564477,0.4803080094796089,0.6926183832676018,0.9120370370370371,0.8047619047619048,31.6,80,34.06666666666667,32.666666666666664,0.07224581833502756,1.3607796619107282,1225,7.032601775815996,0.9441176470588235,,3.4011973816621555
adams_marchman_2018,428,891,35,6,3,14.433756729740644,0.023568589525126544,0.19911216541521354,0.22231487814044937,0.8135197621784115,0.8620106657290202,0.875,0.4936507936507937,51.22222222222222,60.111111111111114,11.777777777777779,9,2.546900540887234,3.3915128729334274,616.6666666666666,6.42414431822965,,,3.5553480614894135
adams_marchman_2018,428,892,35,18,7,397.5744913729705,0.4675090889927639,0.30335908000765527,0.20456734040043972,0.6232622877448344,0.7735975778128691,0.8942901234567902,0.8404761904761905,41.05555555555556,92.16666666666667,23.333333333333332,25.5,0.9267199693249927,1.8945966593755832,807.1428571428571,6.596601117721374,,,3.5553480614894135
adams_marchman_2018,429,893,17,25,9,699.9751979733123,0.3735532379660112,0.37275926643424256,0.2697438938069615,0.6256947594174599,0.692662376098208,0.933641975308642,0.8933782267115601,42.96296296296296,81,24.25925925925926,36.925925925925924,1.4232006849523746,1.6781495795031174,1669.4444444444443,7.3532562292662105,,0.2676767676767677,2.833213344056216
adams_marchman_2018,429,894,17,16,6,983.0649351221244,0.8133366029325725,0.3418762288050031,0.264809548521715,0.5086609955209688,0.5129627628776268,0.8840277777777777,0.7428030303030303,32.5,49.2,31.15,48.85,0.37127422723739834,0.3105746650466058,1466.6666666666667,7.052504633730161,,0.2676767676767677,2.833213344056216
adams_marchman_2018,429,895,18,29,7,230.42403975114686,0.2254034834281807,0.29212391373684193,0.2968773086321513,0.5618532700111575,0.5490942645649298,0.9125,0.841919191919192,37,61.666666666666664,28.7,49.46666666666667,0.6112462509357063,-0.001316401966364599,935.7142857142857,6.818281557524625,,0.2676767676767677,2.8903717578961645
adams_marchman_2018,429,896,19,25,14,788.0634213335601,0.5996810546886456,0.3266377167977739,0.281386558022219,0.6295199389974038,0.5433317229618608,0.9199074074074074,0.8118686868686869,41.96666666666667,57.266666666666666,24.266666666666666,49.9,1.089895576781595,0.6959949760700364,1053.5714285714287,6.775208730905584,,0.2676767676767677,2.9444389791664403
adams_marchman_2018,429,897,22,15,5,399.60918407864455,0.44420632982755526,0.23620743704720212,0.2348311456477532,0.4853603208606136,0.5085464371491925,0.8962962962962963,0.5895238095238096,31.6,42.46666666666667,32.93333333333333,40.06666666666667,0.08952452225131097,0.23603949363047066,875,6.694257140734724,0.1323529411764706,,3.091042453358316
adams_marchman_2018,429,898,22,12,6,295.9800105863007,0.28162428337084666,0.2604813444672073,0.29008564838637896,0.6876446062542889,0.6677161139279518,0.9404761904761905,0.5846938775510204,47.07142857142857,56.142857142857146,20.642857142857142,25.714285714285715,1.4729597081535668,1.42242691251324,1004.1666666666666,6.877791360835504,0.1323529411764706,,3.091042453358316
adams_marchman_2018,429,899,24,17,8,380.7300318373337,0.4103780955627283,0.31275408835153284,0.32058838331902834,0.6471318393415937,0.7155384657840184,0.9387254901960784,0.615546218487395,44.05882352941177,62,23.529411764705884,24.176470588235293,0.9355838734206977,1.7145166166887809,843.75,6.660222087912586,0.25588235294117645,,3.1780538303479458
adams_marchman_2018,429,900,25,12,2,583.3630944789018,0.5646302068252338,0.2114873719489221,0.27101731081618596,0.7916558115087527,0.6869464519918409,0.9409722222222222,0.6065476190476191,53.916666666666664,58.916666666666664,13.833333333333334,26,2.15643071181478,1.6416134087335572,1087.5,6.913966538981416,0.25588235294117645,,3.2188758248682006
adams_marchman_2018,429,901,31,11,5,110.39701082909808,0.14994127622300943,0.254652319620775,0.2240558285940572,0.7137123874069483,0.7430296848084559,0.9236111111111112,0.5602040816326531,48.07142857142857,56.42857142857143,18.428571428571427,22,1.7398815780583434,1.763640799187748,725,6.57708384970835,0.6544117647058824,,3.4339872044851463
adams_marchman_2018,429,902,31,18,6,591.9600211726014,0.6118141387306043,0.26202347608710547,0.21348981120117194,0.6964397913909941,0.6778227131696549,0.9344135802469136,0.8845238095238095,47.27777777777778,84.38888888888889,20,39.44444444444444,1.6286643843235264,1.400915938157281,1008.3333333333334,6.764716890254222,0.6544117647058824,,3.4339872044851463
adams_marchman_2018,429,903,37,10,6,103.6822067666386,0.20850560737116597,0.19812372197107736,0.26419662297622803,0.734949753554921,0.7234192495563858,0.8900462962962963,0.5571428571428572,47.166666666666664,58.083333333333336,16.916666666666668,19.916666666666668,1.3288011809139741,1.6063172177060172,575,6.337936619634831,,,3.6109179126442243
adams_marchman_2018,429,904,37,14,3,793.7253933193772,0.700227540395036,0.3562494456371495,0.2601442069795113,0.6751332199175093,0.6405507865711224,0.8363095238095238,0.8795918367346939,39.357142857142854,78,20.857142857142858,45.142857142857146,1.228615057942613,1.1546017475627408,1475,7.1578807251238885,,,3.6109179126442243
adams_marchman_2018,430,905,16,6,3,371.090734636872,0.4863365397581062,0.363652677630543,0.367251874729884,0.5894436542741627,0.6209365374802218,0.7619047619047619,0.7023809523809523,32.142857142857146,56,22.714285714285715,36.714285714285715,0.5369833471263307,0.883286173655522,883.3333333333334,6.711943036936193,,0.76010101010101,2.772588722239781
